Atom_ID,E_Vac_Cell,E_f_vac_Zn
28558,-720035.200426185,0.1932661850308629
28906,-720035.567972906,0.5608129060431944
35301,-720035.203697156,0.1965371560375767
35307,-720035.641011798,0.6338517980487647
28566,-720035.582939007,0.5757790069631862
28569,-720035.594623766,0.5874637660175192
28570,-720035.906911867,0.8997518669651451
28572,-720035.581619342,0.5744593419670688
28576,-720035.275833214,0.26867321404401234
28918,-720035.489594505,0.4824345050450044
34977,-720035.345509088,0.3383490880090373
40023,-720035.084494045,0.07733404499717078
39721,-720035.458728297,0.4515682970244067
39727,-720035.646707303,0.6395473030000555
40030,-720035.003283341,0.003876659057512666
46425,-720035.46697833,0.4598183300416546
39995,-720035.190753173,0.18359317295957378
40310,-720035.194414136,0.18725413599289975
33597,-720035.783588316,0.7764283159352469
33603,-720035.815132702,0.807972701995224
40002,-720035.581636953,0.5744769530441242
40003,-720035.456014133,0.4488541329349952
40004,-720035.462523713,0.4553637130023541
46407,-720035.556545149,0.5493851489457863
40013,-720035.341140679,0.3339806789602714
40014,-720035.238162718,0.23100271800771377
40015,-720035.289771821,0.28261182099353543
46413,-720035.464020913,0.45686091299407205
40346,-720035.419097193,0.41193719304405174
46742,-720035.488275768,0.48111576799541733
40031,-720035.35479584,0.34763583997968606
40034,-720035.471920821,0.46476082099374405
40037,-720035.630716491,0.6235564910178634
40359,-720035.341341036,0.3341810360155629
46760,-720035.583993696,0.5768336960184949
33902,-720035.602714225,0.5955542249442639
40302,-720035.720690091,0.7135300910170751
40306,-720035.455497535,0.44833753493852935
40637,-720035.583267624,0.5761076240172239
33908,-720035.164871379,0.15771137902751586
40315,-720035.427234667,0.42007466699700824
40643,-720035.843124529,0.8359645289904999
40644,-720035.350691121,0.3435311209480839
47045,-720035.445326954,0.4381669540028649
33920,-720035.466835351,0.4596753509552779
40321,-720035.350180932,0.3430209319643306
40330,-720035.547602261,0.5404422609438749
40333,-720035.227632948,0.22047294795751593
40655,-720035.286033072,0.27887307203613243
40661,-720035.666563765,0.6594037650223451
40662,-720035.576670305,0.5695103049814331
40667,-720035.492323157,0.48516315702121726
33938,-720035.183089903,0.175929902966656
33944,-720035.431451615,0.4242916149390491
40342,-720035.537100181,0.5299401809764656
40343,-720035.71706148,0.7099014800345155
