Atom_ID,E_Vac_Cell,E_f_vac_Zn
27290,-716266.278870326,1.1561103259702774
27300,-716265.81476908,0.6920090799942242
19926,-716265.607922049,0.4851620489755275
23609,-716265.453345852,0.3305858519417795
19928,-716265.467051365,0.3442913649161907
23610,-716265.431469343,0.308709342989661
23614,-716265.590544994,0.4677849939582499
23618,-716265.724863525,0.602103524983451
23621,-716265.441251875,0.31849187498684994
27308,-716265.439723995,0.31696399501763306
27316,-716265.86145548,0.7386954799551146
19946,-716265.576924375,0.4541643749946358
23626,-716265.71411662,0.5913566199853646
27315,-716265.533364117,0.4106041169982033
20136,-716265.547654125,0.4248941249936449
19944,-716265.820610414,0.6978504139953854
19950,-716265.737672569,0.6149125689664485
19945,-716265.599201091,0.47644109095219545
23632,-716265.576584415,0.45382441501371584
27320,-716265.428022741,0.3052627409599351
27330,-716265.88099152,0.7582315199799465
19956,-716265.711712635,0.5889526349749046
19958,-716265.665889342,0.5431293419353294
23646,-716265.425628608,0.30286860794533066
23647,-716265.566952776,0.44419277601648144
27326,-716265.709895119,0.5871351189236718
27329,-716265.691082171,0.568322171017118
23799,-716265.467134916,0.34437491595983527
27490,-716265.703070717,0.5803107170179116
27491,-716265.655849269,0.5330892689782756
27498,-716265.859812384,0.7370523839747163
20311,-716265.955354689,0.8325946890074389
23813,-716265.563004421,0.4402444209228831
23812,-716265.712587175,0.5898271749285611
27494,-716265.602682765,0.47992276496026687
27495,-716265.84056336,0.7178033599886673
27497,-716265.705199008,0.582439007961713
27501,-716265.747341997,0.6245819969592246
20317,-716265.9636022,0.8408422000031548
23816,-716265.756762545,0.6340025449428337
20125,-716265.936465165,0.8137051649648326
20130,-716265.476972407,0.35421240693196676
20132,-716265.678174843,0.5554148429330068
23811,-716265.825909388,0.7031493879878523
23819,-716265.750943531,0.6281835310184958
27500,-716265.743359868,0.620599867918119
27509,-716265.849813588,0.7270535879326614
27510,-716265.806706849,0.6839468489890548
23825,-716265.699536746,0.5767767459876465
23828,-716265.831173382,0.708413381970078
20144,-716265.829912371,0.707152370971218
23823,-716265.678268389,0.5555083889305221
23826,-716265.577688347,0.4549283469352501
23827,-716265.475858012,0.3530980119505527
27511,-716265.832175679,0.7094156790082904
20142,-716265.894020621,0.7712606209354105
20148,-716265.67238561,0.5496256100270527
20143,-716266.121323477,0.9985634769802543
20150,-716266.219074821,1.096314820952304
23829,-716265.702430391,0.5796703909547629
23843,-716265.523553786,0.4007937859534847
20156,-716265.858177536,0.7354175360198694
23842,-716265.718426008,0.5956660079793634
23844,-716265.855323934,0.7325639339653405
23845,-716265.831663713,0.7089037129446494
27533,-716266.01850778,0.8957477800106259
27534,-716265.78181514,0.6590551400115343
34140,-716265.544063254,0.4213032539957764
30270,-716265.609829583,0.48706958294153235
33949,-716265.747531274,0.6247712739534306
30445,-716265.592638027,0.46987802700843684
37800,-716266.007694177,0.8849341769493746
34117,-716265.785981813,0.6632218129491063
34118,-716265.88561361,0.7628536100057515
34120,-716265.72320682,0.6004468199355157
34121,-716265.744764207,0.6220042070164906
34122,-716265.709454438,0.5866944379197063
30434,-716265.489762336,0.3670023359847816
30441,-716265.446550178,0.32379017796140186
34123,-716265.577580477,0.45482047696370653
34125,-716265.963026591,0.8402665909636395
34128,-716265.846081623,0.7233216229617225
37812,-716265.715656742,0.5928967419569942
37817,-716265.950242738,0.8274827379757168
37819,-716265.694867557,0.5721075570001828
37823,-716265.441792944,0.3190329439496251
30440,-716265.818653516,0.695893515974805
30446,-716266.195729061,1.0729690609989317
30449,-716265.830588814,0.7078288139566409
34129,-716265.719703685,0.5969436849956962
34135,-716266.077100001,0.9543400010117891
